Praca;Programas;Nivel;Data;Diadasemana;Tdur;Ini;Fim;RAT;SHR
RJ;VIDEO CASSETADA;2;05/07/2020;Domingo;00:31;19:28:00;19:59:00;17,632346;31,635119
RJ;FANTASTICO;1;05/07/2020;Domingo;03:00;19:59:00;22:59:00;19,237572;31,752326
RJ;FILME 1;2;05/07/2020;Domingo;03:31;20:07:30;21:53:00;7,783928;25,671595
RJ;COMO LIDAR;2;05/07/2020;Domingo;00:06;21:07:00;21:13:00;19,579055;31,758079
RJ;BEM VINDO A SELVA;3;05/07/2020;Domingo;01:36;22:59:00;00:35:00;9,511279;20,67207
RJ;DOMINGO MAIOR;1;05/07/2020;Domingo;01:36;22:59:00;00:35:00;9,511279;20,67207
RJ;CINEMACO;1;05/07/2020;Domingo;01:44;00:35:00;02:19:00;6,913451;26,881406
RJ;CON AIR A ROTA DA FUGA;3;05/07/2020;Domingo;01:44;00:35:00;02:19:00;6,913451;26,881406
RJ;QUEBRANDO REGRAS 2;3;05/07/2020;Domingo;01:41;02:19:00;04:00:00;5,275176;34,432943
RJ;CORUJAO;1;05/07/2020;Domingo;01:41;02:19:00;04:00:00;5,275176;34,432943
RJ;HORA UM;1;05/07/2020;Domingo;02:00;04:00:00;06:00:00;4,092041;35,313561
RJ;BOM DIA RIO;1;06/07/2020;Segunda-feira;02:29;06:00:00;08:29:00;9,048344;50,653515
RJ;BOM DIA BRASIL;1;06/07/2020;Segunda-feira;01:31;08:29:00;10:00:00;10,838695;41,447626
RJ;ENCONTRO F BERNARDES;1;06/07/2020;Segunda-feira;02:01;10:00:00;12:01:00;7,817425;25,175137
RJ;CRISANTEMA;3;06/07/2020;Segunda-feira;00:09;10:17:00;10:26:00;7,937484;27,824679
RJ;PATRICIA POETA E CONVIDADOS;3;06/07/2020;Segunda-feira;00:13;10:39:00;10:52:00;7,003967;23,975748
RJ;CONVIDADO;2;06/07/2020;Segunda-feira;00:44;10:42:12;10:51:00;7,228809;24,313634
RJ;HELOISA PERISSE;3;06/07/2020;Segunda-feira;00:10;10:43:30;10:48:30;7,353987;24,965792
RJ;BEM ESTAR;2;06/07/2020;Segunda-feira;00:04;11:04:00;11:08:00;6,963741;22,794969
RJ;KAROL CONKA;3;06/07/2020;Segunda-feira;00:12;11:08:00;11:20:00;6,836568;21,754184
RJ;RECEITAS ESP DA ANA MARIA;2;06/07/2020;Segunda-feira;00:10;11:50:00;12:00:00;9,956181;27,284115
RJ;RJTV 1A EDICAO;1;06/07/2020;Segunda-feira;01:24;12:01:00;13:25:00;16,695281;37,264214
RJ;JORNAL HOJE;1;06/07/2020;Segunda-feira;01:33;13:25:00;14:58:00;16,532989;33,580252
RJ;O QUE ESPERAR QUANDO VOCE...;3;06/07/2020;Segunda-feira;01:41;14:58:00;16:39:00;12,428002;25,412073
RJ;SESSAO DA TARDE;1;06/07/2020;Segunda-feira;01:41;14:58:00;16:39:00;12,428002;25,412073
RJ;ETA MUNDO BOM;2;06/07/2020;Segunda-feira;01:26;16:39:00;18:05:00;25,474368;47,027713
RJ;VALE A PENA VER DE NOVO;1;06/07/2020;Segunda-feira;01:26;16:39:00;18:05:00;25,474368;47,027713
RJ;MALHACAO;1;06/07/2020;Segunda-feira;00:26;18:05:00;18:31:00;24,222224;40,536366
RJ;VIVA A DIFERENCA;2;06/07/2020;Segunda-feira;00:26;18:05:00;18:31:00;24,222224;40,536366
RJ;NOVELA I;1;06/07/2020;Segunda-feira;00:40;18:31:00;19:11:00;23,702742;38,786589
RJ;NOVO MUNDO;2;06/07/2020;Segunda-feira;00:40;18:31:00;19:11:00;23,702742;38,786589
RJ;RJTV 2A EDICAO;1;06/07/2020;Segunda-feira;00:34;19:11:00;19:45:00;29,075052;45,204755
RJ;TOTALMENTE DEMAIS;2;06/07/2020;Segunda-feira;00:44;19:45:00;20:29:00;33,341181;49,868206
RJ;NOVELA II;1;06/07/2020;Segunda-feira;00:44;19:45:00;20:29:00;33,341181;49,868206
RJ;JORNAL NACIONAL;1;06/07/2020;Segunda-feira;01:13;20:29:00;21:42:00;33,655584;49,730801
RJ;FILME 1;2;06/07/2020;Segunda-feira;03:16;20:41:30;22:19:30;8,97981;28,022798
RJ;FINA ESTAMPA;2;06/07/2020;Segunda-feira;00:44;21:42:00;22:26:00;37,033057;53,053738
RJ;NOVELA III;1;06/07/2020;Segunda-feira;00:44;21:42:00;22:26:00;37,033057;53,053738
RJ;TELA QUENTE;1;06/07/2020;Segunda-feira;01:43;22:26:00;00:09:00;26,542365;45,6832
RJ;ASSASSINO A PRECO FIXO 2...;3;06/07/2020;Segunda-feira;01:43;22:26:00;00:09:00;26,542365;45,6832
RJ;JORNAL DA GLOBO;1;06/07/2020;Segunda-feira;00:54;00:09:00;01:03:00;12,504738;34,165032
RJ;CONVERSA COM BIAL;1;06/07/2020;Segunda-feira;00:37;01:03:00;01:40:00;7,964055;31,143944
RJ;HOMELAND;2;06/07/2020;Segunda-feira;00:45;01:40:00;02:25:00;6,371192;33,921439
RJ;SERIES AMERICANAS;1;06/07/2020;Segunda-feira;00:45;01:40:00;02:25:00;6,371192;33,921439
RJ;CASANOVA;3;06/07/2020;Segunda-feira;01:35;02:25:00;04:00:00;5,313838;37,637399
RJ;CORUJAO;1;06/07/2020;Segunda-feira;01:35;02:25:00;04:00:00;5,313838;37,637399
RJ;HORA UM;1;06/07/2020;Segunda-feira;02:00;04:00:00;06:00:00;4,397502;37,968806
RJ;BOM DIA RIO;1;07/07/2020;Terça-feira;02:29;06:00:00;08:29:00;9,780376;54,040323
RJ;BOM DIA BRASIL;1;07/07/2020;Terça-feira;01:32;08:29:00;10:01:00;10,207226;39,310608
RJ;ENCONTRO F BERNARDES;1;07/07/2020;Terça-feira;02:00;10:01:00;12:01:00;7,646501;25,833884
RJ;FLAVIO GRACA;3;07/07/2020;Terça-feira;00:18;10:05:00;10:23:00;7,211284;26,85012
RJ;EMILIO DANTAS;3;07/07/2020;Terça-feira;00:03;10:28:00;10:31:00;6,506136;24,018678
RJ;PATRICIA POETA E CONVIDADOS;3;07/07/2020;Terça-feira;00:24;10:31:00;10:55:00;6,864067;24,655504
RJ;CONVIDADO;2;07/07/2020;Terça-feira;00:57;10:32:15;10:46:30;6,897643;24,872967
RJ;BEM ESTAR;2;07/07/2020;Terça-feira;00:05;11:00:00;11:05:00;6,456572;22,308165
RJ;LEIZ E CARAMELO;3;07/07/2020;Terça-feira;00:12;11:05:00;11:17:00;6,592209;22,742363
RJ;RECEITAS ESP DA ANA MARIA;2;07/07/2020;Terça-feira;00:11;11:48:00;11:59:00;10,273269;29,488237
RJ;RJTV 1A EDICAO;1;07/07/2020;Terça-feira;01:24;12:01:00;13:25:00;16,240882;38,281749
RJ;JORNAL HOJE;1;07/07/2020;Terça-feira;01:35;13:25:00;15:00:00;15,595754;34,161864
RJ;SESSAO DA TARDE;1;07/07/2020;Terça-feira;01:41;15:00:00;16:41:00;12,646949;28,000343
RJ;VITORIAS DE UMA VIDA;3;07/07/2020;Terça-feira;01:41;15:00:00;16:41:00;12,646949;28,000343
RJ;ETA MUNDO BOM;2;07/07/2020;Terça-feira;01:27;16:41:00;18:08:00;24,605379;48,643452
RJ;VALE A PENA VER DE NOVO;1;07/07/2020;Terça-feira;01:27;16:41:00;18:08:00;24,605379;48,643452
RJ;MALHACAO;1;07/07/2020;Terça-feira;00:26;18:08:00;18:34:00;22,568572;39,718868
RJ;VIVA A DIFERENCA;2;07/07/2020;Terça-feira;00:26;18:08:00;18:34:00;22,568572;39,718868
RJ;NOVELA I;1;07/07/2020;Terça-feira;00:36;18:34:00;19:10:00;22,414506;38,119489
RJ;NOVO MUNDO;2;07/07/2020;Terça-feira;00:36;18:34:00;19:10:00;22,414506;38,119489
RJ;RJTV 2A EDICAO;1;07/07/2020;Terça-feira;00:31;19:10:00;19:41:00;27,118732;44,55254
RJ;TOTALMENTE DEMAIS;2;07/07/2020;Terça-feira;00:48;19:41:00;20:29:00;30,955536;48,751083
RJ;NOVELA II;1;07/07/2020;Terça-feira;00:48;19:41:00;20:29:00;30,955536;48,751083
RJ;JORNAL NACIONAL;1;07/07/2020;Terça-feira;01:06;20:29:00;21:35:00;31,533248;47,703436
RJ;FILME 1;2;07/07/2020;Terça-feira;03:30;20:35:30;22:20:30;8,591261;29,304103
RJ;FINA ESTAMPA;2;07/07/2020;Terça-feira;01:00;21:35:00;22:35:00;35,269288;53,008509
RJ;NOVELA III;1;07/07/2020;Terça-feira;01:00;21:35:00;22:35:00;35,269288;53,008509
RJ;SHOW DE TERCA FEIRA 1;1;07/07/2020;Terça-feira;00:33;22:35:00;23:08:00;22,751938;39,027407
RJ;CINE HOLLIUDY;2;07/07/2020;Terça-feira;00:33;22:35:00;23:08:00;22,751938;39,027407
RJ;SHOW DE TERCA FEIRA 2;1;07/07/2020;Terça-feira;00:46;23:08:00;23:54:00;13,022674;26,915483
RJ;MANIFEST O MISTERIO DO VOO 828;2;07/07/2020;Terça-feira;00:46;23:08:00;23:54:00;13,022674;26,915483
RJ;JORNAL DA GLOBO;1;07/07/2020;Terça-feira;00:56;23:54:00;00:50:00;8,259174;22,500413
RJ;CONVERSA COM BIAL;1;07/07/2020;Terça-feira;00:34;00:50:00;01:24:00;5,847288;20,690166
RJ;HOMELAND;2;07/07/2020;Terça-feira;00:47;01:24:00;02:11:00;5,322512;24,770359
RJ;SERIES AMERICANAS;1;07/07/2020;Terça-feira;00:47;01:24:00;02:11:00;5,322512;24,770359
RJ;REFEM;3;07/07/2020;Terça-feira;01:49;02:11:00;04:00:00;4,833238;33,033429
RJ;CORUJAO;1;07/07/2020;Terça-feira;01:49;02:11:00;04:00:00;4,833238;33,033429
RJ;HORA UM;1;07/07/2020;Terça-feira;02:00;04:00:00;06:00:00;4,656949;35,916354
RJ;BOM DIA RIO;1;08/07/2020;Quarta-feira;02:29;06:00:00;08:29:00;10,548805;53,556374
RJ;BOM DIA BRASIL;1;08/07/2020;Quarta-feira;01:31;08:29:00;10:00:00;11,184435;42,555785
RJ;ENCONTRO F BERNARDES;1;08/07/2020;Quarta-feira;02:00;10:00:00;12:00:00;7,340383;26,123784
RJ;TENENTE CORONEL CLAUDIA...;3;08/07/2020;Quarta-feira;00:25;10:06:00;10:31:00;7,390776;28,013393
RJ;CONVIDADO;2;08/07/2020;Quarta-feira;00:44;10:41:00;10:55:40;7,370003;27,385841
RJ;DAPHNE BOZASKI;3;08/07/2020;Quarta-feira;00:12;10:48:00;11:00:00;7,276951;26,668456
RJ;BEM ESTAR;2;08/07/2020;Quarta-feira;00:03;11:06:00;11:09:00;7,843562;27,794942
RJ;ROBERTA SA;3;08/07/2020;Quarta-feira;00:07;11:09:00;11:16:00;7,45533;26,477587
RJ;SINTA SE EM CASA MARCELO ADNET;2;08/07/2020;Quarta-feira;00:05;11:24:00;11:29:00;6,931731;24,054553
RJ;RECEITAS ESP DA ANA MARIA;2;08/07/2020;Quarta-feira;00:16;11:42:00;11:58:00;7,892684;25,262545
RJ;RJTV 1A EDICAO;1;08/07/2020;Quarta-feira;01:25;12:00:00;13:25:00;14,844049;35,832288
RJ;JORNAL HOJE;1;08/07/2020;Quarta-feira;01:33;13:25:00;14:58:00;14,41623;31,620157
RJ;NANNY MCPHEE E AS LICOES...;3;08/07/2020;Quarta-feira;01:47;14:58:00;16:45:00;13,353451;29,262421
RJ;SESSAO DA TARDE;1;08/07/2020;Quarta-feira;01:47;14:58:00;16:45:00;13,353451;29,262421
RJ;ETA MUNDO BOM;2;08/07/2020;Quarta-feira;01:18;16:45:00;18:03:00;25,106492;48,801229
RJ;VALE A PENA VER DE NOVO;1;08/07/2020;Quarta-feira;01:18;16:45:00;18:03:00;25,106492;48,801229
RJ;MALHACAO;1;08/07/2020;Quarta-feira;00:26;18:03:00;18:29:00;23,864033;40,7449
RJ;VIVA A DIFERENCA;2;08/07/2020;Quarta-feira;00:26;18:03:00;18:29:00;23,864033;40,7449
RJ;NOVO MUNDO;2;08/07/2020;Quarta-feira;00:38;18:29:00;19:07:00;23,826714;39,457725
RJ;NOVELA I;1;08/07/2020;Quarta-feira;00:38;18:29:00;19:07:00;23,826714;39,457725
RJ;RJTV 2A EDICAO;1;08/07/2020;Quarta-feira;00:32;19:07:00;19:39:00;27,136944;43,819541
RJ;TOTALMENTE DEMAIS;2;08/07/2020;Quarta-feira;00:50;19:39:00;20:29:00;31,18175;49,029995
RJ;NOVELA II;1;08/07/2020;Quarta-feira;00:50;19:39:00;20:29:00;31,18175;49,029995
RJ;JORNAL NACIONAL;1;08/07/2020;Quarta-feira;01:06;20:29:00;21:35:00;30,885446;46,40312
RJ;FILME 1;2;08/07/2020;Quarta-feira;03:14;20:45:30;22:22:30;10,130829;31,561937
RJ;FINA ESTAMPA;2;08/07/2020;Quarta-feira;01:01;21:35:00;22:36:00;33,754667;49,695028
RJ;NOVELA III;1;08/07/2020;Quarta-feira;01:01;21:35:00;22:36:00;33,754667;49,695028
RJ;CINEMA ESPECIAL NOT;1;08/07/2020;Quarta-feira;01:33;22:36:00;00:09:00;21,071595;37,500217
RJ;MILAGRES DO PARAISO;3;08/07/2020;Quarta-feira;01:33;22:36:00;00:09:00;21,071595;37,500217
RJ;JORNAL DA GLOBO;1;08/07/2020;Quarta-feira;00:59;00:09:00;01:08:00;12,511245;35,052749
RJ;CONVERSA COM BIAL;1;08/07/2020;Quarta-feira;00:39;01:08:00;01:47:00;8,006591;32,701181
RJ;HOMELAND;2;08/07/2020;Quarta-feira;00:45;01:47:00;02:32:00;6,031302;30,731921
RJ;SERIES AMERICANAS;1;08/07/2020;Quarta-feira;00:45;01:47:00;02:32:00;6,031302;30,731921
RJ;BELEZA NEGRA;3;08/07/2020;Quarta-feira;01:27;02:33:00;04:00:00;6,167374;39,914376
RJ;CORUJAO;1;08/07/2020;Quarta-feira;01:27;02:33:00;04:00:00;6,167374;39,914376
RJ;HORA UM;1;08/07/2020;Quarta-feira;02:00;04:00:00;06:00:00;5,109385;40,022433
RJ;BOM DIA RIO;1;09/07/2020;Quinta-feira;02:29;06:00:00;08:29:00;10,68013;52,870704
RJ;BOM DIA BRASIL;1;09/07/2020;Quinta-feira;01:31;08:29:00;10:00:00;10,945802;40,179285
RJ;ENCONTRO F BERNARDES;1;09/07/2020;Quinta-feira;02:00;10:00:00;12:00:00;7,704742;25,063686
RJ;ISAAC E BENTA;3;09/07/2020;Quinta-feira;00:30;10:04:00;10:34:00;7,24202;25,889787
RJ;CONVIDADO;2;09/07/2020;Quinta-feira;00:40;10:37:00;10:57:00;7,21383;24,970678
RJ;TBT DO ENCONTRO;2;09/07/2020;Quinta-feira;00:21;10:39:00;11:00:00;6,685159;22,729794
RJ;BEM ESTAR;2;09/07/2020;Quinta-feira;00:06;11:04:00;11:10:00;6,696326;21,961663
RJ;ISABELLE DRUMMOND;3;09/07/2020;Quinta-feira;00:10;11:10:00;11:20:00;7,12926;22,53291
RJ;RECEITAS ESP DA ANA MARIA;2;09/07/2020;Quinta-feira;00:12;11:44:00;11:56:00;10,043417;28,574499
RJ;RJTV 1A EDICAO;1;09/07/2020;Quinta-feira;01:25;12:00:00;13:25:00;15,544948;36,657153
RJ;JORNAL HOJE;1;09/07/2020;Quinta-feira;01:35;13:25:00;15:00:00;14,203244;31,182074
RJ;SESSAO DA TARDE;1;09/07/2020;Quinta-feira;01:36;15:00:00;16:36:00;13,504449;29,107199
RJ;TAXI;3;09/07/2020;Quinta-feira;01:36;15:00:00;16:36:00;13,504449;29,107199
RJ;ETA MUNDO BOM;2;09/07/2020;Quinta-feira;01:28;16:36:00;18:04:00;24,839662;47,072871
RJ;VALE A PENA VER DE NOVO;1;09/07/2020;Quinta-feira;01:28;16:36:00;18:04:00;24,839662;47,072871
RJ;VIVA A DIFERENCA;2;09/07/2020;Quinta-feira;00:27;18:04:00;18:31:00;23,283374;39,306678
RJ;MALHACAO;1;09/07/2020;Quinta-feira;00:27;18:04:00;18:31:00;23,283374;39,306678
RJ;NOVELA I;1;09/07/2020;Quinta-feira;00:34;18:31:00;19:05:00;23,663913;38,514001
RJ;NOVO MUNDO;2;09/07/2020;Quinta-feira;00:34;18:31:00;19:05:00;23,663913;38,514001
RJ;RJTV 2A EDICAO;1;09/07/2020;Quinta-feira;00:33;19:05:00;19:38:00;27,542933;43,49197
RJ;TOTALMENTE DEMAIS;2;09/07/2020;Quinta-feira;00:51;19:38:00;20:29:00;32,287637;48,755484
RJ;NOVELA II;1;09/07/2020;Quinta-feira;00:51;19:38:00;20:29:00;32,287637;48,755484
RJ;JORNAL NACIONAL;1;09/07/2020;Quinta-feira;01:12;20:29:00;21:41:00;32,473592;47,799546
RJ;FILME 1;2;09/07/2020;Quinta-feira;02:55;20:50:30;22:18:00;9,567182;29,510284
RJ;NOVELA III;1;09/07/2020;Quinta-feira;00:58;21:41:00;22:39:00;35,963164;52,998753
RJ;FINA ESTAMPA;2;09/07/2020;Quinta-feira;00:58;21:41:00;22:39:00;35,963164;52,998753
RJ;MESTRE DO SABOR;1;09/07/2020;Quinta-feira;01:12;22:39:00;23:51:00;20,214411;36,140323
RJ;SHOW DE QUINTA FEIRA 2;1;09/07/2020;Quinta-feira;00:40;23:51:00;00:31:00;12,67213;30,288761
RJ;THE GOOD DOCTOR;2;09/07/2020;Quinta-feira;00:40;23:51:00;00:31:00;12,67213;30,288761
RJ;JORNAL DA GLOBO;1;09/07/2020;Quinta-feira;01:00;00:31:00;01:31:00;7,597028;25,313316
RJ;CONVERSA COM BIAL;1;09/07/2020;Quinta-feira;00:31;01:31:00;02:02:00;5,336617;21,922654
RJ;SERIES AMERICANAS;1;09/07/2020;Quinta-feira;00:39;02:02:00;02:41:00;4,773442;24,969172
RJ;SEGREDOS EM FAMILIA;2;09/07/2020;Quinta-feira;00:39;02:02:00;02:41:00;4,773442;24,969172
RJ;SUBSTITUTOS;3;09/07/2020;Quinta-feira;01:19;02:41:00;04:00:00;4,782654;30,982477
RJ;CORUJAO;1;09/07/2020;Quinta-feira;01:19;02:41:00;04:00:00;4,782654;30,982477
RJ;HORA UM;1;09/07/2020;Quinta-feira;02:00;04:00:00;06:00:00;4,175946;32,388037
RJ;BOM DIA RIO;1;10/07/2020;Sexta-feira;02:29;6:00:00;8:29:00;9,986916;50,242439
RJ;BOM DIA BRASIL;1;10/07/2020;Sexta-feira;01:31;08:29:00;10:00:00;10,920309;39,456028
RJ;ENCONTRO F BERNARDES;1;10/07/2020;Sexta-feira;02:00;10:00:00;12:00:00;8,890578;27,02656
RJ;PEDRO E SIMONE;3;10/07/2020;Sexta-feira;00:26;10:04:00;10:30:00;8,791566;28,295663
RJ;CONVIDADO;2;10/07/2020;Sexta-feira;00:49;10:35:20;10:51:40;8,614697;26,963606
RJ;VINICIUS;3;10/07/2020;Sexta-feira;00:13;10:37:00;10:50:00;8,595014;26,070063
RJ;BEM ESTAR;2;10/07/2020;Sexta-feira;00:09;10:56:00;11:05:00;8,302191;25,355976
RJ;ADRIANE GALISTEU;3;10/07/2020;Sexta-feira;00:10;11:05:00;11:15:00;8,180422;24,857495
RJ;VOCE VIU;2;10/07/2020;Sexta-feira;00:05;11:23:00;11:28:00;8,630157;25,693104
RJ;RECEITAS ESP DA ANA MARIA;2;10/07/2020;Sexta-feira;00:19;11:41:00;12:00:00;10,178559;28,850334
RJ;RJTV 1A EDICAO;1;10/07/2020;Sexta-feira;01:25;12:00:00;13:25:00;14,543785;33,403664
RJ;JORNAL HOJE;1;10/07/2020;Sexta-feira;01:36;13:25:00;15:01:00;14,246989;31,496234
RJ;SESSAO DA TARDE;1;10/07/2020;Sexta-feira;01:31;15:01:00;16:32:00;12,457115;28,248438
RJ;A MONTANHA ENFEITICADA;3;10/07/2020;Sexta-feira;01:31;15:01:00;16:32:00;12,457115;28,248438
